market_slug,timestamp_ms,timestamp_et,time_till_end,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-15m-1770208200,1770208200432,2026-02-04 07:30:00.432,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,0.01,62.13,,,,,,,,,0.19,63.44,0.2,59.0,0.21,200.0,0.33,207.43,0.34,780.84,0.81,63.44,0.8,59.0,0.79,200.0,0.67,207.43,0.66,780.84,0.99,62.13,,,,,,,,,62.13,1310.71,1372.8400000000001,1310.71,62.13,1372.8400000000001,0.18,0.17999999999999994,-0.909486903062265,0.909486903062265,0.09906108146850363,0.9009389185314964,,0.0934150193406627,0.0934150193406627,,-6703.961415748149,350.3552919603205,350.2841406405965,-6702.599952932958
btc-updown-15m-1770208200,1770208200505,2026-02-04 07:30:00.505,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,425.87,0.15,6.0,0.18,18.0,0.19,17.0,0.2,44.0,0.81,63.44,0.8,59.0,0.79,200.0,0.67,207.43,0.66,780.84,0.99,62.13,,,,,,,,,0.0,510.87,510.87,1310.71,62.13,1372.8400000000001,,0.17999999999999994,,0.909486903062265,,0.9009389185314964,,0.8453618337346096,0.0934150193406627,,-6153.973797998629,-991.2022877701376,350.2841406405965,-6702.599952932958
btc-updown-15m-1770208200,1770208200506,2026-02-04 07:30:00.506,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,425.87,0.15,6.0,0.18,18.0,0.19,17.0,0.2,44.0,0.99,425.87,0.85,6.0,0.82,18.0,0.81,17.0,0.8,44.0,,,,,,,,,,,0.0,510.87,510.87,510.87,0.0,510.87,,,,,,,,0.8453618337346096,0.8453618337346096,,-6153.973797998629,-991.2022877701376,-990.8804859036798,-6151.975860464826
btc-updown-15m-1770208200,1770208200615,2026-02-04 07:30:00.615,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1017.77,0.03,36.0,0.1,15.0,0.15,6.0,0.18,23.0,0.99,425.87,0.85,6.0,0.82,18.0,0.81,17.0,0.8,44.0,,,,,,,,,,,0.0,1097.77,1097.77,510.87,0.0,510.87,,,,,,,,0.9599187443635734,0.8453618337346096,,-5381.757820568494,-27.586044406026264,-990.8804859036798,-6151.975860464826
btc-updown-15m-1770208200,1770208200615,2026-02-04 07:30:00.615,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1017.77,0.03,36.0,0.1,15.0,0.15,6.0,0.18,23.0,0.99,1017.77,0.97,36.0,0.9,15.0,0.85,6.0,0.82,23.0,,,,,,,,,,,0.0,1097.77,1097.77,1097.77,0.0,1097.77,,,,,,,,0.9599187443635734,0.9599187443635734,,-5381.757820568494,-27.586044406026264,-27.580126682204472,-5380.603332596636
btc-updown-15m-1770208200,1770208200615,2026-02-04 07:30:00.615,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1001.34,0.03,36.0,0.1,15.0,0.15,6.0,0.18,23.0,0.99,1017.77,0.97,36.0,0.9,15.0,0.85,6.0,0.82,23.0,,,,,,,,,,,0.0,1081.3400000000001,1081.3400000000001,1097.77,0.0,1097.77,,,,,,,,0.9593097453159968,0.9599187443635734,,-5463.8036302769615,-35.977533455858605,-27.580126682204472,-5380.603332596636
btc-updown-15m-1770208200,1770208200616,2026-02-04 07:30:00.616,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1001.34,0.03,36.0,0.1,15.0,0.15,6.0,0.18,23.0,0.99,1001.34,0.97,36.0,0.9,15.0,0.85,6.0,0.82,23.0,,,,,,,,,,,0.0,1081.3400000000001,1081.3400000000001,1081.3400000000001,0.0,1081.3400000000001,,,,,,,,0.9593097453159968,0.9593097453159968,,-5463.8036302769615,-35.977533455858605,-36.080776384449905,-5479.482834320498
btc-updown-15m-1770208200,1770208200625,2026-02-04 07:30:00.625,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,803.34,0.1,5.0,0.15,6.0,0.18,23.0,0.19,17.0,0.99,1001.34,0.97,36.0,0.9,15.0,0.85,6.0,0.82,23.0,,,,,,,,,,,0.0,854.34,854.34,1081.3400000000001,0.0,1081.3400000000001,,,,,,,,0.94615726759838,0.9593097453159968,,-5531.530712243477,-372.3370427698803,-36.080776384449905,-5479.482834320498
btc-updown-15m-1770208200,1770208200627,2026-02-04 07:30:00.627,15:00,900,,76071.77,,-2.998899133301386,-6.33604834471833,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,803.34,0.1,5.0,0.15,6.0,0.18,23.0,0.19,17.0,0.99,803.34,0.9,5.0,0.85,6.0,0.82,23.0,0.81,17.0,,,,,,,,,,,0.0,854.34,854.34,854.34,0.0,854.34,,,,,,,,0.94615726759838,0.94615726759838,,-5531.530712243477,-372.3370427698803,-371.5951960900961,-5520.509655454512
btc-updown-15m-1770208200,1770208200790,2026-02-04 07:30:00.790,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1619.68,0.02,5.09,0.1,5.0,0.15,6.0,0.18,23.0,0.99,803.34,0.9,5.0,0.85,6.0,0.82,23.0,0.81,17.0,,,,,,,,,,,0.0,1658.77,1658.77,854.34,0.0,854.34,,,,,,,,0.9795028846675549,0.94615726759838,,-4833.871262098097,709.4337166092533,-371.5951960900961,-5520.509655454512
btc-updown-15m-1770208200,1770208200794,2026-02-04 07:30:00.794,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1619.68,0.02,5.09,0.1,5.0,0.15,6.0,0.18,23.0,0.99,1619.68,0.98,5.09,0.9,5.0,0.85,6.0,0.82,23.0,,,,,,,,,,,0.0,1658.77,1658.77,1658.77,0.0,1658.77,,,,,,,,0.9795028846675549,0.9795028846675549,,-4833.871262098097,709.4337166092533,706.2879461586946,-4812.436913797325
btc-updown-15m-1770208200,1770208200871,2026-02-04 07:30:00.871,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1429.68,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1619.68,0.98,5.09,0.9,5.0,0.85,6.0,0.82,23.0,,,,,,,,,,,0.0,1475.6000000000001,1475.6000000000001,1658.77,0.0,1658.77,,,,,,,,0.9723298997018162,0.9795028846675549,,-4381.358534118533,449.17180258418426,706.2879461586946,-4812.436913797325
btc-updown-15m-1770208200,1770208200871,2026-02-04 07:30:00.871,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1429.68,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1429.68,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,1475.6000000000001,1475.6000000000001,1475.6000000000001,0.0,1475.6000000000001,,,,,,,,0.9723298997018162,0.9723298997018162,,-4381.358534118533,449.17180258418426,449.0873647663087,-4380.5349019318655
btc-updown-15m-1770208200,1770208200947,2026-02-04 07:30:00.947,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1405.04,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1429.68,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,1450.96,1450.96,1475.6000000000001,0.0,1475.6000000000001,,,,,,,,0.9718600099244638,0.9723298997018162,,-5203.849597076768,218.85556887642264,449.0873647663087,-4380.5349019318655
btc-updown-15m-1770208200,1770208200948,2026-02-04 07:30:00.948,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1405.04,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1405.04,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,1450.96,1450.96,1450.96,0.0,1450.96,,,,,,,,0.9718600099244638,0.9718600099244638,,-5203.849597076768,218.85556887642264,218.8213695397864,-5203.036420582843
btc-updown-15m-1770208200,1770208200999,2026-02-04 07:30:00.999,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1398.14,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1405.04,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,1444.0600000000002,1444.0600000000002,1450.96,0.0,1450.96,,,,,,,,0.9717255515698793,0.9718600099244638,,-5181.250555477447,210.59659612979516,218.8213695397864,-5203.036420582843
btc-updown-15m-1770208200,1770208200999,2026-02-04 07:30:00.999,15:00,900,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,1398.14,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1398.14,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,1444.0600000000002,1444.0600000000002,1444.0600000000002,0.0,1444.0600000000002,,,,,,,,0.9717255515698793,0.9717255515698793,,-5181.250555477447,210.59659612979516,210.60454369666138,-5181.446087295136
btc-updown-15m-1770208200,1770208201036,2026-02-04 07:30:01.036,14:59,899,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,23982.6,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,1398.14,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,24028.519999999997,24028.519999999997,1444.0600000000002,0.0,1444.0600000000002,,,,,,,,0.9983007692525383,0.9717255515698793,,-102.91727882580703,37631.66241882677,210.60454369666138,-5181.446087295136
btc-updown-15m-1770208200,1770208201037,2026-02-04 07:30:01.037,14:59,899,,76071.77,,,-3.1276459326085484,203925.5356206,855292.4939903,5.957499999996799,4.259655172411746,0.02923353653945933,81653.73229867333,2.497442919996362,76105.18468421315,-0.02376471002754066,-0.04390592356064982,,,,,,,,,,,,,0.01,23982.6,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,23982.6,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,24028.519999999997,24028.519999999997,24028.519999999997,0.0,24028.519999999997,,,,,,,,0.9983007692525383,0.9983007692525383,,-102.91727882580703,37631.66241882677,37581.19900981836,-102.7792685333672
btc-updown-15m-1770208200,1770208201221,2026-02-04 07:30:01.221,14:59,899,,76050.84,,-2.7513491535700516,-5.878134561579665,133842.6848174,518621.49658750003,9.165999999997439,4.989310344825659,0.014341800096601498,84453.27892371001,1.58481336098632,76102.95481789416,-0.0443370249757713,-0.06847936196284765,,,,,,,,,,,,,0.01,23982.6,0.02,5.09,0.03,5.16,0.1,21.67,0.15,14.0,0.99,23982.6,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,24028.519999999997,24028.519999999997,24028.519999999997,0.0,24028.519999999997,,,,,,,,0.9983007692525383,0.9983007692525383,,-102.91727882580703,37631.66241882677,37581.19900981836,-102.7792685333672
btc-updown-15m-1770208200,1770208201444,2026-02-04 07:30:01.444,14:59,899,,76050.84,,-2.7513491535700516,-5.878134561579665,133842.6848174,518621.49658750003,11.454999999998108,4.989310344825659,0.014341800096601498,84453.27892371001,1.58481336098632,76102.95481789416,-0.03122896029527089,-0.06847936196284765,,,,,,,,,,,,,0.01,432314.17,0.02,5.09,0.03,17.16,0.1,19526.67,0.15,14.0,0.99,23982.6,0.98,5.09,0.97,5.16,0.9,21.67,0.85,14.0,,,,,,,,,,,0.0,451877.08999999997,451877.08999999997,24028.519999999997,0.0,24028.519999999997,,,,,,,,0.9567186953425766,0.9983007692525383,,0.0,480925.5162217071,37581.19900981836,-102.7792685333672
btc-updown-15m-1770208200,1770208201444,2026-02-04 07:30:01.444,14:59,899,,76050.84,,-2.7513491535700516,-5.878134561579665,133842.6848174,518621.49658750003,11.454999999998108,4.989310344825659,0.014341800096601498,84453.27892371001,1.58481336098632,76102.95481789416,-0.03122896029527089,-0.06847936196284765,,,,,,,,,,,,,0.01,432314.17,0.02,5.09,0.03,17.16,0.1,19526.67,0.15,14.0,0.99,432314.17,0.98,5.09,0.97,17.16,0.9,19526.67,0.85,14.0,,,,,,,,,,,0.0,451877.08999999997,451877.08999999997,451877.08999999997,0.0,451877.08999999997,,,,,,,,0.9567186953425766,0.9567186953425766,,0.0,480925.5162217071,481011.29527493985,0.0
