market_slug,timestamp_ms,timestamp_et,time_till_end,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-15m-1770210000,1770210635148,2026-02-04 08:10:35.148,4:25,265,,76102.6,,,,2402.558832,7060.7989765,0.010000000009313226,0.010000000009313226,,3530.39948825,0.6805345514002823,76102.6,0.0,0.0,,,0.18,823.56,0.17,1457.0,0.16,1259.9,0.15,1575.13,0.14,1086.13,0.19,784.26,0.2,769.44,0.21,1112.49,0.22,1069.0,0.23,899.0,0.81,784.26,0.8,769.44,0.79,1112.49,0.78,1069.0,0.77,899.0,0.82,823.56,0.83,1457.0,0.84,1259.9,0.85,1575.13,0.86,1086.13,6201.72,4634.1900000000005,10835.91,4634.1900000000005,6201.72,10835.91,0.010000000000000009,0.009999999999999898,0.14466066993911908,-0.14466066993911908,0.1851222151733403,0.8148777848266597,0.36773024257786546,0.3352689466767655,0.3352689466767655,0.36773024257786546,108.91266798282398,168.54665556569557,168.40889450732163,108.82364856940822
btc-updown-15m-1770210000,1770210635186,2026-02-04 08:10:35.186,4:25,265,,76102.6,,,,2402.558832,7060.7989765,0.010000000009313226,0.010000000009313226,,3530.39948825,0.6805345514002823,76102.6,0.0,0.0,,,0.18,823.56,0.17,1457.0,0.16,1259.9,0.15,1575.13,0.14,1086.13,0.19,773.73,0.2,769.44,0.21,1112.49,0.22,1069.0,0.23,899.0,0.81,784.26,0.8,769.44,0.79,1112.49,0.78,1069.0,0.77,899.0,0.82,823.56,0.83,1457.0,0.84,1259.9,0.85,1575.13,0.86,1086.13,6201.72,4623.66,10825.380000000001,4634.1900000000005,6201.72,10835.91,0.010000000000000009,0.009999999999999898,0.14577409753745368,-0.14466066993911908,0.185155982946115,0.8148777848266597,0.36773024257786546,0.333755077146676,0.3352689466767655,0.36773024257786546,106.34552804471657,158.23255843337253,168.40889450732163,108.82364856940822
btc-updown-15m-1770210000,1770210635186,2026-02-04 08:10:35.186,4:25,265,,76102.6,,,,2402.558832,7060.7989765,0.010000000009313226,0.010000000009313226,,3530.39948825,0.6805345514002823,76102.6,0.0,0.0,,,0.18,823.56,0.17,1457.0,0.16,1259.9,0.15,1575.13,0.14,1086.13,0.19,773.73,0.2,769.44,0.21,1112.49,0.22,1069.0,0.23,899.0,0.81,773.73,0.8,769.44,0.79,1112.49,0.78,1069.0,0.77,899.0,0.82,823.56,0.83,1457.0,0.84,1259.9,0.85,1575.13,0.86,1086.13,6201.72,4623.66,10825.380000000001,4623.66,6201.72,10825.380000000001,0.010000000000000009,0.009999999999999898,0.14577409753745368,-0.14577409753745368,0.185155982946115,0.814844017053885,0.36773024257786546,0.333755077146676,0.333755077146676,0.36773024257786546,106.34552804471657,158.23255843337253,158.22167678427576,106.33821466540545
btc-updown-15m-1770210000,1770210635241,2026-02-04 08:10:35.241,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,823.56,0.17,1457.0,0.16,1259.9,0.15,1575.13,0.14,1086.13,0.19,773.73,0.2,769.44,0.21,1112.49,0.22,1069.0,0.23,899.0,0.81,773.73,0.8,769.44,0.79,1112.49,0.78,1069.0,0.77,899.0,0.82,823.56,0.83,1457.0,0.84,1259.9,0.85,1575.13,0.86,1086.13,6201.72,4623.66,10825.380000000001,4623.66,6201.72,10825.380000000001,0.010000000000000009,0.009999999999999898,0.14577409753745368,-0.14577409753745368,0.185155982946115,0.814844017053885,0.36773024257786546,0.333755077146676,0.333755077146676,0.36773024257786546,106.34552804471657,158.23255843337253,158.22167678427576,106.33821466540545
btc-updown-15m-1770210000,1770210635417,2026-02-04 08:10:35.417,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,823.56,0.17,1463.29,0.16,1254.9,0.15,1580.13,0.14,1086.13,0.19,768.46,0.2,774.51,0.21,1112.49,0.22,1074.0,0.23,894.0,0.81,773.73,0.8,769.44,0.79,1112.49,0.78,1069.0,0.77,899.0,0.82,823.56,0.83,1457.0,0.84,1259.9,0.85,1575.13,0.86,1086.13,6208.01,4623.46,10831.470000000001,4623.66,6201.72,10825.380000000001,0.010000000000000009,0.009999999999999898,0.14629131595249767,-0.14577409753745368,0.1851730505898167,0.814844017053885,0.36837086280466685,0.33372625695907393,0.333755077146676,0.36773024257786546,96.67394785295062,138.7890693831594,158.22167678427576,106.33821466540545
btc-updown-15m-1770210000,1770210635417,2026-02-04 08:10:35.417,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,823.56,0.17,1463.29,0.16,1254.9,0.15,1580.13,0.14,1086.13,0.19,768.46,0.2,774.51,0.21,1112.49,0.22,1074.0,0.23,894.0,0.81,768.46,0.8,774.51,0.79,1112.49,0.78,1074.0,0.77,894.0,0.82,823.56,0.83,1463.29,0.84,1254.9,0.85,1580.13,0.86,1086.13,6208.01,4623.46,10831.470000000001,4623.46,6208.01,10831.470000000001,0.010000000000000009,0.009999999999999898,0.14629131595249767,-0.14629131595249767,0.1851730505898167,0.8148269494101833,0.36837086280466685,0.33372625695907393,0.33372625695907393,0.36837086280466685,96.67394785295062,138.7890693831594,138.77997415742254,96.66761254583673
btc-updown-15m-1770210000,1770210635463,2026-02-04 08:10:35.463,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,823.56,0.17,1463.29,0.16,1254.9,0.15,1580.13,0.14,1086.13,0.19,242.14,0.2,774.51,0.21,1112.49,0.22,1074.0,0.23,894.0,0.81,768.46,0.8,774.51,0.79,1112.49,0.78,1074.0,0.77,894.0,0.82,823.56,0.83,1463.29,0.84,1254.9,0.85,1580.13,0.86,1086.13,6208.01,4097.14,10305.150000000001,4623.46,6208.01,10831.470000000001,0.010000000000000009,0.009999999999999898,0.20483641674308473,-0.14629131595249767,0.18772787838979074,0.8148269494101833,0.36837086280466685,0.24813650497664222,0.33372625695907393,0.36837086280466685,94.3567600994871,-136.09187779659698,138.77997415742254,96.66761254583673
btc-updown-15m-1770210000,1770210635464,2026-02-04 08:10:35.464,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,823.56,0.17,1463.29,0.16,1254.9,0.15,1580.13,0.14,1086.13,0.19,242.14,0.2,774.51,0.21,1112.49,0.22,1074.0,0.23,894.0,0.81,242.14,0.8,774.51,0.79,1112.49,0.78,1074.0,0.77,894.0,0.82,823.56,0.83,1463.29,0.84,1254.9,0.85,1580.13,0.86,1086.13,6208.01,4097.14,10305.150000000001,4097.14,6208.01,10305.150000000001,0.010000000000000009,0.009999999999999898,0.20483641674308473,-0.20483641674308473,0.18772787838979074,0.8122721216102095,0.36837086280466685,0.24813650497664222,0.24813650497664222,0.36837086280466685,94.3567600994871,-136.09187779659698,-136.09094031199254,94.35611011205691
btc-updown-15m-1770210000,1770210635748,2026-02-04 08:10:35.748,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,851.34,0.17,1448.29,0.16,1259.9,0.15,1545.13,0.14,1086.13,0.19,254.14,0.2,772.51,0.21,1067.49,0.22,1084.0,0.23,944.0,0.81,242.14,0.8,774.51,0.79,1112.49,0.78,1074.0,0.77,894.0,0.82,823.56,0.83,1463.29,0.84,1254.9,0.85,1580.13,0.86,1086.13,6190.79,4122.14,10312.93,4097.14,6208.01,10305.150000000001,0.010000000000000009,0.009999999999999898,0.2005879997246175,-0.20483641674308473,0.1877010891196584,0.8122721216102095,0.3714598621500649,0.24905752837118583,0.24813650497664222,0.36837086280466685,74.5362966243131,-107.43107295054459,-136.09094031199254,94.35611011205691
btc-updown-15m-1770210000,1770210635748,2026-02-04 08:10:35.748,4:25,265,,76102.6,,,,1451.2763928,8512.0753693,0.010000000009313226,0.010000000009313226,0.0,2837.3584564333337,0.5114885606044677,76102.6,0.0,0.0,,,0.18,851.34,0.17,1448.29,0.16,1259.9,0.15,1545.13,0.14,1086.13,0.19,254.14,0.2,772.51,0.21,1067.49,0.22,1084.0,0.23,944.0,0.81,254.14,0.8,772.51,0.79,1067.49,0.78,1084.0,0.77,944.0,0.82,851.34,0.83,1448.29,0.84,1259.9,0.85,1545.13,0.86,1086.13,6190.79,4122.14,10312.93,4122.14,6190.79,10312.93,0.010000000000000009,0.009999999999999898,0.2005879997246175,-0.2005879997246175,0.1877010891196584,0.8122989108803416,0.3714598621500649,0.24905752837118583,0.24905752837118583,0.3714598621500649,74.5362966243131,-107.43107295054459,-107.43122276858777,74.53640056893357
